Date,Close,High,Low,Open,Volume
2025-04-14,55857.38281,56354.33462,55459.82137,55956.77317,12852613
2025-04-15,56254.94531,56751.89713,55857.38386,55956.77422,8998640
2025-04-16,54366.52734,55857.38276,54167.74662,55658.60203,14437025
2025-04-17,54764.08984,54962.87057,54167.74767,54366.52839,10867069
2025-04-18,54962.87109,55261.04218,54565.30964,54962.87109,5848342
2025-04-21,55062.26172,55658.6039,54764.09063,54863.48099,5941847
2025-04-22,54664.69922,55161.65103,54366.52813,54565.30886,9532469
2025-04-23,55360.43359,55757.99506,55161.65286,55658.60469,11148692
2025-04-24,55360.43359,55459.82396,54863.48177,55261.04323,10580377
2025-04-25,55360.43359,56056.16615,55261.04323,56056.16615,12183303
2025-04-28,55459.82422,55559.21458,55161.65312,55459.82422,9341518
2025-04-29,55459.82422,56155.55678,55261.04349,55360.43385,10295518
2025-04-30,55161.65234,55658.60417,54962.87161,55559.2138,13014189
2025-05-02,53968.96875,55161.65314,53869.57838,54664.70131,22454204
2025-05-07,54267.13672,54664.69816,53968.96564,54167.74636,17136991
2025-05-08,54267.13672,55161.64996,54167.74636,54764.08852,16320532
2025-05-09,54465.91797,54664.69869,54068.35652,54366.52761,7814322
2025-05-12,57248.84766,57248.84766,54664.69828,54863.479,15414702
2025-05-13,56553.11719,57845.19192,56453.72682,57348.2401,16842801
2025-05-14,57050.07031,57547.02214,56652.50885,57149.46068,12468089
2025-05-15,56950.67969,58242.75444,56751.89896,57050.07005,13139736
2025-05-16,56453.72656,57149.45911,56354.3362,57050.06874,10385352
2025-05-19,55459.82422,56056.16641,55161.65312,56056.16641,9802105
2025-05-20,55559.21484,56354.33778,55360.43411,55857.38594,9080577
2025-05-21,55360.43359,56254.94688,55360.43359,55857.38542,7794181
2025-05-22,54366.52734,55161.65023,54167.74662,54962.86951,15254278
2025-05-23,53869.57813,54863.48178,53770.18776,54664.70105,11247115
2025-05-26,54366.52734,54664.69843,53372.62374,53571.40446,10901337
2025-05-27,53571.40625,54167.74843,53472.01589,53869.57734,13439520
2025-05-28,55559.21484,55757.99558,53869.57861,53968.96898,17516283
2025-05-29,55757.99219,56056.16327,55261.04039,55857.38255,12936810
2025-05-30,55857.38281,56851.28642,55459.82137,55857.38281,26219683
2025-06-02,56453.72656,56950.67838,55857.38438,55956.77474,12870515
2025-06-04,57447.62891,57547.01927,56453.72529,56851.28674,19649983
2025-06-05,58739.70313,59534.82601,57547.0188,57745.79952,23266027
2025-06-09,59435.4375,60031.77968,59137.26641,60031.77968,19609659
2025-06-10,58839.09375,59733.607,58441.53231,59634.21664,15305760
2025-06-11,59534.82813,59733.60885,59037.8763,59137.26667,13610734
2025-06-12,59137.26563,59634.21744,58938.4849,59336.04635,17755115
2025-06-13,57944.58203,59832.99894,57348.23985,59832.99894,20705979
2025-06-16,56851.28906,57745.80235,56553.11797,57646.41199,22200872
2025-06-17,57745.80078,59435.43695,57050.06824,57447.62969,28637003
2025-06-18,59435.4375,59435.4375,57547.02059,57646.41095,17620705
2025-06-19,58839.09375,60230.5588,58640.31303,60131.16844,16876278
2025-06-20,59137.26563,59435.43671,58739.70418,59037.87526,18072251
2025-06-23,57646.41016,58143.36197,57248.84871,58043.97161,16551694
2025-06-24,60131.17188,60230.56224,58938.48747,59037.87784,23737899
2025-06-25,60926.29297,61224.46406,59932.38933,61125.0737,23933612
2025-06-26,59833,60926.29402,59534.8289,60926.29402,19402300
2025-06-27,60800,61600,60000,60100,17340470
2025-06-30,59800,61200,59800,61200,17110294
2025-07-01,60200,61100,60200,60400,13650991
2025-07-02,60800,60900,59800,60200,15047951
2025-07-03,63800,63800,61100,61300,32040639
2025-07-04,63300,64700,63000,64700,23748959
2025-07-07,61700,63300,61700,62900,17164708
2025-07-08,61400,62400,61000,61600,20213724
2025-07-09,60400,61400,60200,61400,17533415
2025-07-10,61000,61200,60400,60600,14768473
2025-07-11,62600,62800,61200,61300,19140650
2025-07-14,62500,62600,61800,62300,13563846
2025-07-15,63700,63800,62000,62300,18442202
2025-07-16,64700,64700,63100,63700,23042660
2025-07-17,66700,66800,64400,65900,39448683
2025-07-18,67100,67800,66300,67000,23951531
2025-07-21,67800,68800,67200,67400,17723148
2025-07-22,66000,68500,65600,68100,20829006
2025-07-23,66400,66500,64900,66200,15687058
2025-07-24,66000,66800,65900,66500,12660193
2025-07-25,65900,66300,65500,65700,8080910
2025-07-28,70400,70400,67200,68200,35332500
2025-07-29,70600,70800,68800,70800,28190940
2025-07-30,72600,73700,70600,71000,34761444
2025-07-31,71400,74000,71000,73000,26568072
2025-08-01,68900,72000,68800,70200,24038534
2025-08-04,69700,70200,68700,69500,14780072
2025-08-05,69900,71500,69700,71000,14392903
2025-08-06,68800,69400,68300,69200,12542415
2025-08-07,70500,71000,69700,70800,15008213
2025-08-08,71800,72400,70700,71000,22241128
2025-08-11,71000,72100,70800,72000,11354253
2025-08-12,71100,72400,71100,71100,15797656
2025-08-13,71900,72100,71400,71900,12305742
2025-08-14,71600,71900,71200,71900,11946122
2025-08-18,70000,71200,70000,71100,13595591
2025-08-19,70000,70700,69700,70400,10533082
2025-08-20,70500,70700,69400,70100,17445516
2025-08-21,70600,71900,70600,71500,18843833
2025-08-22,71400,71800,70800,71700,9277432
2025-08-25,71500,71800,71000,71700,10345178
2025-08-26,70300,71100,70300,70800,14712519
2025-08-27,70600,70900,69800,70100,10523405
2025-08-28,69600,70400,69600,70100,11578024
2025-08-29,69700,70500,69700,70100,11682267
2025-09-01,67600,68600,67500,68400,12002343
2025-09-02,69100,69500,67800,67800,10604028
2025-09-03,69800,69800,68800,69200,10283009
2025-09-04,70100,70100,69300,69500,12284414
2025-09-05,69500,70400,69500,70300,11526724
2025-09-08,70100,70500,69600,69800,9263135
2025-09-09,71500,71500,70000,70100,14870245
2025-09-10,72600,72800,71600,71800,21928565
2025-09-11,73400,73600,72100,73200,20793501
2025-09-12,75400,75600,74200,74600,28219678
2025-09-15,76500,77600,75900,77200,19908805
2025-09-16,79400,79500,76700,76900,28218265
2025-09-17,78200,79100,77100,79100,20856317
2025-09-18,80300,80500,78600,79100,25619035
2025-09-22,83500,84000,81100,81500,27529656
2025-09-23,84700,85900,83600,85800,23610263
2025-09-24,85400,85500,83700,84200,18300997
2025-09-25,86100,86200,84100,84400,19665151
2025-09-26,83300,85300,82400,85000,24071193
2025-09-29,84200,85000,83200,83300,13069094
2025-09-30,83900,84900,83400,84600,16319061
2025-10-01,86000,86200,84700,84900,22039361
2025-10-02,89750,90300,88700,89300,49883028
2025-10-10,94400,94500,92700,94000,35269748
